電燈	電	燈	28050
電荷	電	荷	25345
電子計算機	電	子計算機	25330
電擊	電	擊	25300
電話卡	電	話卡	25225
電波	電	波	24925
電爐	電	爐	24765
電解質	電	解質	24305
電磁爐	電	磁爐	24175
電玩	電	玩	24075
電文	電	文	24030
電信局	電	信局	22535
電氣化	電	氣化	20760
電子琴	電	子琴	20265
電話本	電	話本	19980
電傳	電	傳	19745
電風扇	電	風扇	19410
電匯	電	匯	19200
電視網	電	視網	17940
電光	電	光	16995
電石	電	石	15500
電線桿	電	線桿	13550
電視新聞	電	視新聞	13405
電影界	電	影界	12035
電話亭	電	話亭	11100
電腦病毒	電	腦病毒	11030
電扇	電	扇	10550
電熨斗	電	熨斗	10420
電吉他	電	吉他	10120
電影票	電	影票	10070
電鋸	電	鋸	8960
電視牆	電	視牆	8350
電暖器	電	暖器	7795
電桿	電	桿	7475
電腦化	電	腦化	7360
電子字典	電	子字典	7080
電纜線	電	纜線	7030
電影明星	電	影明星	6550
電子錶	電	子錶	6540
電影藝術	電	影藝術	6470
電燈泡	電	燈泡	6070
電影業	電	影業	5925
電鑽	電	鑽	5825
電動玩具	電	動玩具	4870
電話傳真	電	話傳真	4725
電子業	電	子業	4475
電算	電	算	4395
電檢	電	檢	4195
電光石火	電	光石火	4145
電料	電	料	4020
電療	電	療	3765
電鈴	電	鈴	3700
電子媒體	電	子媒體	3335
電影圈	電	影圈	2795
電子鐘	電	子鐘	2785
電熱器	電	熱器	2290
電視公司	電	視公司	2260
電棒	電	棒	2140
電鈕	電	鈕	2040
電門	電	門	1920
電話筒	電	話筒	1660
電魚	電	魚	1405
電請	電	請	1340
電掣	電	掣	1265
電眼	電	眼	1185
電晶體	電	晶體	1180
電椅	電	椅	1130
電鍋	電	鍋	1070
電唱機	電	唱機	935
電賀	電	賀	425
電化	電	化	417
電腦辭典	電	腦辭典	330
電纜車	電	纜車	120
電聯車	電	聯車	120
電銲	電	銲	1
電母	電	母	1
電毯	電	毯	1
電碗	電	碗	1
電擊法	電	擊法	1
電檢法	電	檢法	1
電檢制	電	檢制	1
電腦鼠	電	腦鼠	1
電蚊香	電	蚊香	1
電宰廠	電	宰廠	1
電子鍋	電	子鍋	1
電子所	電	子所	1
電傳視訊	電	傳視訊	1
電化設備	電	化設備	1
電話訪問	電	話訪問	1
電腦程式	電	腦程式	1
電腦看板	電	腦看板	1
電腦排版	電	腦排版	1
電腦軟體	電	腦軟體	1
電腦網路	電	腦網路	1
電腦音樂	電	腦音樂	1
電腦擇友	電	腦擇友	1
電玩軟體	電	玩軟體	1
電線走火	電	線走火	1
電宰豬肉	電	宰豬肉	1
電子看板	電	子看板	1
電子祕書	電	子祕書	1
電子通勤	電	子通勤	1
電子郵遞	電	子郵遞	1
電話答錄機	電	話答錄機	1
電腦筆記本	電	腦筆記本	1
電腦合成樂	電	腦合成樂	1
電視歌仔戲	電	視歌仔戲	1
電視遊樂器	電	視遊樂器	1
電子布告欄	電	子布告欄	1
電子琴花車	電	子琴花車	1
電腦斷層攝影	電	腦斷層攝影	1
電腦輔助教學	電	腦輔助教學	1
電腦語音處理	電	腦語音處理	1
電影分級制度	電	影分級制度	1
電子郵件系統	電	子郵件系統	1
老公	老	公	370435
老婆	老	婆	477615
老師	老	師	101210
老年	老	年	212495
老爹	老	爹	31705
老闆	老	闆	500472
老人	老	人	500350
老板	老	板	500472
老大	老	大	326915
老百姓	老	百姓	311185
老子	老	子	226650
老年人	老	年人	183870
老鼠	老	鼠	162355
老化	老	化	145100
老頭	老	頭	143950
老虎	老	虎	138145
老總	老	總	133925
老家	老	家	103480
老是	老	是	100000
老太太	老	太太	98510
老爸	老	爸	98250
老鄉	老	鄉	95150
老爺	老	爺	94195
老人家	老	人家	86935
老外	老	外	82410
老媽	老	媽	76225
老者	老	者	74790
老實	老	實	67315
老天	老	天	62835
老字號	老	字號	59750
老先生	老	先生	57515
老朋友	老	朋友	55575
老夫	老	夫	54100
老牌	老	牌	49960
老板娘	老	板娘	46505
老闆娘	老	闆娘	46505
老兵	老	兵	43750
老兄	老	兄	42675
老式	老	式	39690
老道	老	道	37615
老頭子	老	頭子	37490
老伴	老	伴	36850
老鷹	老	鷹	33170
老街	老	街	31425
老將	老	將	30640
老伯	老	伯	30315
老弟	老	弟	29620
老一輩	老	一輩	29400
老實說	老	實說	26570
老話	老	話	25380
老哥	老	哥	24905
老天爺	老	天爺	24560
老娘	老	娘	24245
老太婆	老	太婆	24175
老手	老	手	23710
老同學	老	同學	22465
老遠	老	遠	20885
老農	老	農	20000
老前輩	老	前輩	19705
老爺車	老	爺車	19421
老友	老	友	19220
老舊	老	舊	18995
老祖宗	老	祖宗	18425
老少	老	少	18415
老練	老	練	18365
老路	老	路	18200
老婆婆	老	婆婆	17975
老母	老	母	17805
老朽	老	朽	16595
老婦	老	婦	16225
老死	老	死	16195
老套	老	套	15590
老翁	老	翁	14780
老奶奶	老	奶奶	14775
老爺爺	老	爺爺	14460
老僧	老	僧	14265
老生	老	生	14065
老鳥	老	鳥	13520
老實人	老	實人	12355
老衲	老	衲	12235
老成	老	成	11660
老頑童	老	頑童	10375
老大哥	老	大哥	10165
老小	老	小	10070
老早	老	早	10060
老狐狸	老	狐狸	9940
老臣	老	臣	9680
老店	老	店	9535
老生常談	老	生常談	9195
老父	老	父	8860
老半天	老	半天	8185
老嫗	老	嫗	8080
老命	老	命	7830
老賊	老	賊	7810
老公公	老	公公	7170
老師傅	老	師傅	6965
老巢	老	巢	6745
老到	老	到	6425
老掉牙	老	掉牙	6325
老淚縱橫	老	淚縱橫	6325
老婆子	老	婆子	6310
老鴇	老	鴇	6280
老毛病	老	毛病	6070
老身	老	身	5775
老千	老	千	5725
老本	老	本	5640
老謀深算	老	謀深算	5530
老母雞	老	母雞	5445
老邁	老	邁	5170
老弱	老	弱	5060
老丈	老	丈	5030
老規矩	老	規矩	4920
老叟	老	叟	4875
老樣子	老	樣子	4860
老古董	老	古董	4600
老江湖	老	江湖	4025
老本行	老	本行	3970
老夫妻	老	夫妻	3865
老骨頭	老	骨頭	3770
老油條	老	油條	3750
老死不相往來	老	死不相往來	3565
老媽子	老	媽子	3540
老氣橫秋	老	氣橫秋	3530
老丈人	老	丈人	3525
老當益壯	老	當益壯	3515
老少咸宜	老	少咸宜	3440
老態龍鍾	老	態龍鍾	3225
老酒	老	酒	3194
老氣	老	氣	3110
老輩	老	輩	3055
老態	老	態	2590
老老少少	老	老少少	2585
老鼠會	老	鼠會	2550
老豆腐	老	豆腐	2532
老驥伏櫪	老	驥伏櫪	2360
老歌	老	歌	2293
老姑娘	老	姑娘	2135
老旦	老	旦	2120
老花眼	老	花眼	2070
老主顧	老	主顧	2060
老奸巨猾	老	奸巨猾	1990
老饕	老	饕	1810
老成持重	老	成持重	1780
老眼昏花	老	眼昏花	1715
老大姐	老	大姐	1635
老頑固	老	頑固	1530
老調重彈	老	調重彈	1380
老粗	老	粗	1350
老花眼鏡	老	花眼鏡	1240
老虎鉗	老	虎鉗	1140
老馬識途	老	馬識途	1080
老祖先	老	祖先	890
老僧入定	老	僧入定	765
老而彌堅	老	而彌堅	705
老境	老	境	495
老交情	老	交情	495
老弱殘兵	老	弱殘兵	465
老羞成怒	老	羞成怒	48
老么	老	么	1
老話題	老	話題	1
老米飯	老	米飯	1
老人茶	老	人茶	1
老戲迷	老	戲迷	1
老蚌生珠	老	蚌生珠	1
老人福利	老	人福利	1
老人年金	老	人年金	1
老神在在	老	神在在	1
老莊哲學	老	莊哲學	1
老年痴呆症	老	年痴呆症	1
老人痴呆症	老	人痴呆症	1
老人住居安養	老	人住居安養	1
公司	公	司	1321922
公園	公	園	488385
公路	公	路	500370
公幹	公	幹	6260
公分	公	分	102715
公佈	公	佈	500583
公告	公	告	500570
公務員	公	務員	500360
公斤	公	斤	500347
公共	公	共	489330
公平	公	平	436770
公布	公	布	500583
公里	公	里	500583
公開	公	開	500512
公民	公	民	500325
公眾	公	眾	473740
公主	公	主	338585
公寓	公	寓	317645
公正	公	正	292840
公安	公	安	268320
公示	公	示	242500
公益	公	益	214910
公元	公	元	213810
公式	公	式	206515
公頃	公	頃	204955
公子	公	子	186910
公證	公	證	176275
公約	公	約	169225
公關	公	關	141535
公用	公	用	135360
公司債	公	司債	131398
公共衛生	公	共衛生	116465
公司法	公	司法	111955
公文	公	文	109200
公務	公	務	95180
公積金	公	積金	85030
公共場所	公	共場所	78345
公共汽車	公	共汽車	73520
公車	公	車	68375
公共設施	公	共設施	49200
公共安全	公	共安全	47010
公認	公	認	45995
公共關係	公	共關係	44555
公公	公	公	44325
公道	公	道	43735
公報	公	報	42140
公然	公	然	39310
公立	公	立	37635
公開賽	公	開賽	35835
公用事業	公	用事業	35835
公款	公	款	32010
公信力	公	信力	30830
公尺	公	尺	29880
公有	公	有	28055
公廁	公	廁	27385
公僕	公	僕	27345
公共政策	公	共政策	25885
公差	公	差	24275
公職人員	公	職人員	24243
公益廣告	公	益廣告	23425
公館	公	館	20905
公訴	公	訴	20815
公德	公	德	20060
公法	公	法	19430
公事	公	事	19280
公允	公	允	18380
公理	公	理	17890
公路局	公	路局	17620
公費	公	費	16540
公婆	公	婆	14805
公害	公	害	14790
公家	公	家	13790
公務人員	公	務人員	13265
公案	公	案	13200
公開信	公	開信	12540
公物	公	物	12285
公債	公	債	12190
公使	公	使	11745
公噸	公	噸	10500
公轉	公	轉	10395
公權力	公	權力	10340
公升	公	升	9999
公署	公	署	9815
公職	公	職	8963
公會	公	會	8888
公權	公	權	8830
公義	公	義	8795
公推	公	推	8695
公演	公	演	8650
公函	公	函	8435
公制	公	制	8085
公堂	公	堂	7290
公海	公	海	6995
公敵	公	敵	6845
公證人	公	證人	4740
公休	公	休	4720
公祭	公	祭	3825
公論	公	論	3680
公事公辦	公	事公辦	3215
公產	公	產	3080
公決	公	決	3065
公憤	公	憤	2710
公諸於世	公	諸於世	2680
公墓	公	墓	2601
公民投票	公	民投票	2550
公事包	公	事包	2435
公審	公	審	2250
公德心	公	德心	2075
公子哥兒	公	子哥兒	2020
公出	公	出	1880
公假	公	假	1690
公共電話	公	共電話	1450
公報私仇	公	報私仇	1430
公定	公	定	1360
公共電視	公	共電視	1220
公斷	公	斷	1050
公營	公	營	999
公價	公	價	925
公筷	公	筷	795
公倍數	公	倍數	660
公證結婚	公	證結婚	625
公約數	公	約數	585
公賣局	公	賣局	560
公家機關	公	家機關	380
公牘	公	牘	43
公帑	公	帑	2
公所	公	所	1
公保	公	保	1
公秉	公	秉	1
公寸	公	寸	1
公撮	公	撮	1
公地	公	地	1
公毫	公	毫	1
公合	公	合	1
公衡	公	衡	1
公忽	公	忽	1
公克	公	克	1
公利	公	利	1
公賣	公	賣	1
公評	公	評	1
公器	公	器	1
公錢	公	錢	1
公勺	公	勺	1
公視	公	視	1
公絲	公	絲	1
公引	公	引	1
公餘	公	餘	1
公丈	公	丈	1
公車處	公	車處	1
公聽會	公	聽會	1
公地放領	公	地放領	1
公告現值	公	告現值	1
公教人員	公	教人員	1
公益軟體	公	益軟體	1
公營企業	公	營企業	1
公營事業	公	營事業	1
公有土地	公	有土地	1
公忠體國	公	忠體國	1
公平交易法	公	平交易法	1
人員	人	員	501851
人類	人	類	500596
人人	人	人	302525
人民	人	民	500581
人心	人	心	154770
人物	人	物	500467
人數	人	數	500417
人次	人	次	328420
人們	人	們	501365
人才	人	才	501054
人民幣	人	民幣	500576
人生	人	生	500521
人氣	人	氣	500480
人士	人	士	500465
人口	人	口	500370
人家	人	家	500367
人體	人	體	500306
人群	人	群	485990
人工	人	工	354590
人事	人	事	348580
人間	人	間	277235
人格	人	格	254070
人文	人	文	227935
人為	人	為	224070
人力	人	力	219290
人性	人	性	192450
人身	人	身	166665
人際關係	人	際關係	161200
人選	人	選	157525
人權	人	權	113310
人中	人	中	103950
人參	人	參	101245
人生觀	人	生觀	93080
人稱	人	稱	89495
人品	人	品	87840
人造	人	造	87755
人影	人	影	81905
人像	人	像	71300
人情	人	情	67160
人道	人	道	59670
人手	人	手	59325
人際	人	際	57395
人世	人	世	52070
人頭	人	頭	48310
人脈	人	脈	42960
人名	人	名	42875
人壽保險	人	壽保險	42800
人畜	人	畜	37385
人質	人	質	36725
人事處	人	事處	35920
人緣	人	緣	34005
人道主義	人	道主義	31735
人形	人	形	28800
人命	人	命	27870
人行道	人	行道	23235
人潮	人	潮	20850
人種	人	種	20115
人魚	人	魚	19460
人山人海	人	山人海	17190
人治	人	治	17025
人欲	人	欲	16505
人傑地靈	人	傑地靈	15135
人情味	人	情味	14755
人口密度	人	口密度	14665
人滿為患	人	滿為患	13135
人見人愛	人	見人愛	13130
人煙	人	煙	12890
人云亦云	人	云亦云	12640
人文科學	人	文科學	12605
人間仙境	人	間仙境	12360
人倫	人	倫	11600
人傑	人	傑	11470
人工呼吸	人	工呼吸	11160
人海	人	海	11055
人犯	人	犯	10990
人本主義	人	本主義	10400
人聲鼎沸	人	聲鼎沸	10200
人渣	人	渣	10100
人妖	人	妖	9999
人證	人	證	9205
人才濟濟	人	才濟濟	8905
人心惶惶	人	心惶惶	8815
人丁	人	丁	8315
人造衛星	人	造衛星	8160
人生如夢	人	生如夢	7900
人去樓空	人	去樓空	6790
人跡	人	跡	6585
人造纖維	人	造纖維	6345
人體彩繪	人	體彩繪	6035
人情世故	人	情世故	5440
人浮於事	人	浮於事	5360
人馬	人	馬	5316
人命關天	人	命關天	5110
人文薈萃	人	文薈萃	4765
人力車	人	力車	4500
人工繁殖	人	工繁殖	4230
人權宣言	人	權宣言	4220
人間煙火	人	間煙火	4210
人子	人	子	4155
人海戰術	人	海戰術	3825
人高馬大	人	高馬大	3675
人定勝天	人	定勝天	3665
人猿	人	猿	3640
人算不如天算	人	算不如天算	3575
人間地獄	人	間地獄	3045
人生如戲	人	生如戲	3010
人心不古	人	心不古	2590
人老珠黃	人	老珠黃	2365
人面桃花	人	面桃花	2300
人前人後	人	前人後	2045
人微言輕	人	微言輕	1920
人小鬼大	人	小鬼大	1750
人面獸心	人	面獸心	1710
人情練達	人	情練達	1610
人頭稅	人	頭稅	1455
人贓俱獲	人	贓俱獲	1437
人瑞	人	瑞	1395
人口老化	人	口老化	1275
人模人樣	人	模人樣	1130
人和	人	和	1111
人煙稠密	人	煙稠密	960
人工智慧	人	工智慧	930
人地生疏	人	地生疏	840
人事全非	人	事全非	770
人窮志短	人	窮志短	755
人仰馬翻	人	仰馬翻	547
人工受孕	人	工受孕	460
人氣指標	人	氣指標	345
人言可畏	人	言可畏	165
人多口雜	人	多口雜	30
人蛇	人	蛇	1
人父	人	父	1
人師	人	師	1
人主	人	主	1
人事室	人	事室	1
人頭戶	人	頭戶	1
人物畫	人	物畫	1
人造雨	人	造雨	1
人工血液	人	工血液	1
人飢己飢	人	飢己飢	1
人謀不臧	人	謀不臧	1
人溺己溺	人	溺己溺	1
人權運動	人	權運動	1
人生無常	人	生無常	1
人不知，鬼不覺	人	不知，鬼不覺	1
人無遠慮，必有近憂	人	無遠慮，必有近憂	1
人不可貌相，海水不可斗量	人	不可貌相，海水不可斗量	1
地圖	地	圖	500266
地震	地	震	284780
地方	地	方	501647
地址	地	址	502251
地區	地	區	501828
地位	地	位	500471
地球	地	球	421425
地板	地	板	347550
地鐵	地	鐵	226700
地點	地	點	500559
地上	地	上	500252
地面	地	面	479450
地下	地	下	421645
地理	地	理	327725
地產	地	產	314405
地域	地	域	286695
地處	地	處	256905
地方政府	地	方政府	207620
地質	地	質	202815
地帶	地	帶	192920
地道	地	道	192255
地段	地	段	173670
地獄	地	獄	168695
地理位置	地	理位置	157690
地形	地	形	143765
地步	地	步	142045
地毯	地	毯	136160
地名	地	名	124210
地表	地	表	84580
地勢	地	勢	74670
地下水	地	下水	72990
地主	地	主	71080
地盤	地	盤	65075
地貌	地	貌	59010
地下室	地	下室	57830
地中海	地	中海	48645
地利	地	利	46885
地磚	地	磚	43090
地基	地	基	42465
地熱	地	熱	36700
地方性	地	方性	35630
地層	地	層	34385
地理環境	地	理環境	32765
地理學	地	理學	32730
地雷	地	雷	30025
地標	地	標	27375
地殼	地	殼	24870
地瓜	地	瓜	23715
地坪	地	坪	23555
地平線	地	平線	22770
地頭	地	頭	21865
地緣	地	緣	21390
地支	地	支	20710
地底	地	底	18405
地質學	地	質學	17185
地皮	地	皮	17085
地域性	地	域性	15450
地攤	地	攤	15100
地球村	地	球村	12945
地界	地	界	12890
地藏王菩薩	地	藏王菩薩	12685
地府	地	府	10710
地黃	地	黃	10555
地窖	地	窖	10380
地方法院	地	方法院	10255
地球科學	地	球科學	10140
地方官	地	方官	10105
地政	地	政	9999
地心	地	心	8935
地牢	地	牢	8420
地球儀	地	球儀	8355
地痞	地	痞	7900
地洞	地	洞	7680
地方稅	地	方稅	7055
地價	地	價	7045
地毯式	地	毯式	6910
地力	地	力	6666
地久天長	地	久天長	6570
地磁	地	磁	6190
地志	地	志	6015
地下錢莊	地	下錢莊	5520
地方自治	地	方自治	5500
地老天荒	地	老天荒	5110
地大物博	地	大物博	4880
地下鐵	地	下鐵	4760
地衣	地	衣	4740
地廣人稀	地	廣人稀	4510
地球日	地	球日	4325
地方戲	地	方戲	3740
地頭蛇	地	頭蛇	3240
地震帶	地	震帶	2875
地權	地	權	2750
地契	地	契	2495
地軸	地	軸	2215
地勤	地	勤	2140
地籍圖	地	籍圖	1890
地主之誼	地	主之誼	1755
地攤貨	地	攤貨	1615
地方軍	地	方軍	1545
地震儀	地	震儀	1390
地下工廠	地	下工廠	1225
地下道	地	下道	1190
地動儀	地	動儀	1000
地壘	地	壘	695
地下街	地	下街	555
地上權	地	上權	221
地靈人傑	地	靈人傑	76
地塹	地	塹	18
地磅	地	磅	11
地學	地	學	1
地目	地	目	1
地祇	地	祇	1
地氈	地	氈	1
地板操	地	板操	1
地價稅	地	價稅	1
地檢處	地	檢處	1
地理師	地	理師	1
地球史	地	球史	1
地上物	地	上物	1
地下化	地	下化	1
地主國	地	主國	1
地層下陷	地	層下陷	1
地方人士	地	方人士	1
地方戲曲	地	方戲曲	1
地方議會	地	方議會	1
地瘠人稀	地	瘠人稀	1
地利之便	地	利之便	1
地牛發威	地	牛發威	1
地牛翻身	地	牛翻身	1
地盤下陷	地	盤下陷	1
地下夫人	地	下夫人	1
地下工作	地	下工作	1
地下核爆	地	下核爆	1
地下投資	地	下投資	1
地下舞廳	地	下舞廳	1
地下有知	地	下有知	1
地心引力	地	心引力	1
地域觀念	地	域觀念	1
地質活動	地	質活動	1
地下停車場	地	下停車場	1
地中海型貧血	地	中海型貧血	1
開始	開	始	502439
開車	開	車	295295
開心	開	心	413460
開刀	開	刀	22765
開發	開	發	501339
開展	開	展	501280
開放	開	放	500581
開設	開	設	352620
開啟	開	啟	311120
開通	開	通	455260
開關	開	關	360355
開拓	開	拓	320760
開業	開	業	253680
開口	開	口	207560
開戶	開	戶	201300
開辦	開	辦	190805
開採	開	採	175255
開創	開	創	171460
開門	開	門	164335
開支	開	支	158405
開出	開	出	157195
開頭	開	頭	151865
開工	開	工	145080
開闢	開	闢	142505
開來	開	來	129685
開幕	開	幕	123770
開會	開	會	121320
開盤	開	盤	111170
開幕式	開	幕式	107090
開店	開	店	104685
開闊	開	闊	98410
開放式	開	放式	95340
開花	開	花	94150
開玩笑	開	玩笑	90840
開學	開	學	90765
開朗	開	朗	83640
開水	開	水	77925
開獎	開	獎	77135
開源	開	源	75955
開除	開	除	73810
開標	開	標	67920
開張	開	張	61630
開銷	開	銷	60360
開課	開	課	60115
開立	開	立	54295
開端	開	端	52135
開班	開	班	52130
開槍	開	槍	43745
開場	開	場	43430
開庭	開	庭	42110
開往	開	往	37805
開路	開	路	35200
開徵	開	徵	34735
開墾	開	墾	34025
開挖	開	挖	33415
開戰	開	戰	33070
開票	開	票	32525
開鎖	開	鎖	29280
開明	開	明	28595
開山	開	山	24435
開播	開	播	24155
開胃	開	胃	23895
開拍	開	拍	23400
開動	開	動	22970
開國	開	國	22835
開導	開	導	22750
開賽	開	賽	22185
開羅	開	羅	21590
開火	開	火	21295
開場白	開	場白	20645
開價	開	價	19830
開鑿	開	鑿	18920
開外	開	外	17140
開懷	開	懷	16340
開門見山	開	門見山	15760
開球	開	球	13855
開悟	開	悟	13515
開光	開	光	12910
開市	開	市	12470
開心果	開	心果	12150
開化	開	化	11510
開竅	開	竅	10840
開春	開	春	10455
開脫	開	脫	10210
開道	開	道	10045
開講	開	講	9865
開飯	開	飯	8905
開發銀行	開	發銀行	8695
開炮	開	炮	8625
開船	開	船	8615
開誠布公	開	誠布公	7980
開航	開	航	7900
開列	開	列	7575
開天闢地	開	天闢地	7415
開源節流	開	源節流	6810
開年	開	年	5710
開陽	開	陽	5670
開溜	開	溜	5655
開膛	開	膛	5120
開演	開	演	4850
開宗明義	開	宗明義	4785
開放政策	開	放政策	4755
開恩	開	恩	4445
開眼界	開	眼界	3700
開小差	開	小差	3680
開路先鋒	開	路先鋒	3635
開鑼	開	鑼	3550
開快車	開	快車	3400
開罪	開	罪	3375
開禁	開	禁	2975
開襠褲	開	襠褲	2545
開夜車	開	夜車	2400
開幕典禮	開	幕典禮	2300
開卷有益	開	卷有益	2185
開山祖師	開	山祖師	1750
開藥方	開	藥方	1560
開天窗	開	天窗	1460
開門七件事	開	門七件事	1370
開罐器	開	罐器	1265
開例	開	例	1111
開罰單	開	罰單	1055
開伙	開	伙	940
開訓	開	訓	930
開釋	開	釋	915
開倒車	開	倒車	750
開議	開	議	635
開門揖盜	開	門揖盜	520
開先例	開	先例	90
開元	開	元	2
開數	開	數	1
開麥拉	開	麥拉	1
開飲機	開	飲機	1
開放空間	開	放空間	1
開光點眼	開	光點眼	1
開運化妝	開	運化妝	1
開發中國家	開	發中國家	1
開放式教育	開	放式教育	1
開放型基金	開	放型基金	1
小時	小	時	501735
小學	小	學	500407
小便	小	便	56340
小便斗	小	便斗	888
小鳳	小	鳳	888
小雞	小	雞	888
小姐	小	姐	500444
小組	小	組	500264
小孩	小	孩	410840
小心	小	心	333765
小睡	小	睡	6265
小說	小	說	500319
小小	小	小	448195
小型	小	型	382930
小於	小	於	256055
小麥	小	麥	240890
小學生	小	學生	180480
小朋友	小	朋友	175685
小子	小	子	172990
小兒	小	兒	147030
小時候	小	時候	138385
小孩子	小	孩子	137700
小伙子	小	伙子	132415
小夥子	小	夥子	132415
小弟	小	弟	126695
小人	小	人	118415
小吃	小	吃	115065
小鎮	小	鎮	113915
小偷	小	偷	100915
小品	小	品	98305
小康	小	康	96015
小心翼翼	小	心翼翼	88780
小鳥	小	鳥	75500
小妹	小	妹	66225
小額	小	額	65505
小腿	小	腿	60265
小提琴	小	提琴	55965
小雪	小	雪	53245
小鬼	小	鬼	41985
小兵	小	兵	41650
小腹	小	腹	41045
小費	小	費	40130
小號	小	號	39975
小節	小	節	38010
小菜	小	菜	36555
小道	小	道	36420
小生	小	生	36255
小數	小	數	35175
小家電	小	家電	34185
小販	小	販	33500
小氣	小	氣	29410
小看	小	看	28680
小將	小	將	28290
小說家	小	說家	27820
小腸	小	腸	27585
小女	小	女	27305
小丑	小	丑	27235
小錢	小	錢	26105
小二	小	二	25910
小調	小	調	25140
小人物	小	人物	23925
小兄弟	小	兄弟	21510
小盤	小	盤	18865
小白菜	小	白菜	17285
小名	小	名	17010
小巧玲瓏	小	巧玲瓏	16270
小動作	小	動作	15630
小指	小	指	15600
小巧	小	巧	15136
小憩	小	憩	14700
小吃店	小	吃店	13345
小艇	小	艇	11655
小不點	小	不點	11585
小圈子	小	圈子	11415
小木屋	小	木屋	11320
小寒	小	寒	10865
小聰明	小	聰明	10825
小工	小	工	10620
小腦	小	腦	10570
小白臉	小	白臉	10110
小妮子	小	妮子	10010
小數點	小	數點	9910
小兒科	小	兒科	9560
小姑	小	姑	9535
小馬	小	馬	9135
小家庭	小	家庭	8855
小滿	小	滿	8450
小我	小	我	8245
小徑	小	徑	7165
小夜曲	小	夜曲	7100
小鳥依人	小	鳥依人	6635
小家碧玉	小	家碧玉	6490
小老婆	小	老婆	6280
小開	小	開	6205
小辮子	小	辮子	6185
小姨子	小	姨子	6065
小港	小	港	5920
小傳	小	傳	5880
小蘇打	小	蘇打	5845
小心眼	小	心眼	5370
小篆	小	篆	5245
小犬	小	犬	5135
小巫見大巫	小	巫見大巫	4865
小楷	小	楷	4670
小酌	小	酌	4595
小舅子	小	舅子	4565
小叔	小	叔	4530
小意思	小	意思	4365
小算盤	小	算盤	4065
小本生意	小	本生意	4045
小把戲	小	把戲	3905
小解	小	解	3375
小買賣	小	買賣	3215
小考	小	考	2995
小品文	小	品文	2955
小本經營	小	本經營	2630
小暑	小	暑	2555
小月	小	月	2401
小人得志	小	人得志	2365
小留學生	小	留學生	2235
小抄	小	抄	2220
小人國	小	人國	1975
小廝	小	廝	1715
小毛頭	小	毛頭	1210
小道消息	小	道消息	999
小步舞	小	步舞	95
小器	小	器	1
小倆口	小	倆口	1
小琉球	小	琉球	1
小選區	小	選區	1
小夜班	小	夜班	1
小姑獨處	小	姑獨處	1
小題大作	小	題大作	1
小兒麻痺症	小	兒麻痺症	1
小時了了，大未必佳	小	時了了，大未必佳	1
出門	出	門	200495
出去	出	去	500274
出來	出	來	500900
出現	出	現	501684
出國	出	國	221515
出血	出	血	180215
出租	出	租	500395
出版	出	版	500487
出入	出	入	124330
出版社	出	版社	500608
出口	出	口	500560
出售	出	售	500465
出發	出	發	500276
出生	出	生	386065
出處	出	處	373140
出色	出	色	342675
出席	出	席	307680
出資	出	資	295780
出於	出	於	287070
出手	出	手	171990
出讓	出	讓	170850
出自	出	自	167535
出示	出	示	166485
出身	出	身	146520
出品	出	品	144820
出差	出	差	141495
出錯	出	錯	135235
出境	出	境	130720
出場	出	場	117695
出廠	出	廠	111885
出路	出	路	111795
出土	出	土	95565
出遊	出	遊	92005
出發點	出	發點	89015
出任	出	任	84670
出賣	出	賣	79975
出價	出	價	75325
出眾	出	眾	75325
出擊	出	擊	74810
出面	出	面	74420
出貨	出	貨	73105
出名	出	名	71640
出入境	出	入境	62780
出家	出	家	62360
出動	出	動	57825
出院	出	院	57710
出聲	出	聲	55595
出產	出	產	54270
出奇	出	奇	51850
出事	出	事	51535
出爐	出	爐	50920
出道	出	道	48755
出汗	出	汗	46170
出世	出	世	45955
出問題	出	問題	45475
出頭	出	頭	45220
出納	出	納	44560
出海	出	海	43120
出局	出	局	42835
出水	出	水	41300
出沒	出	沒	40330
出人意料	出	人意料	40040
出錢	出	錢	38830
出力	出	力	36560
出兵	出	兵	35530
出乎意料	出	乎意料	35160
出口商	出	口商	34690
出入口	出	入口	34480
出征	出	征	33690
出類拔萃	出	類拔萃	33090
出走	出	走	32350
出庭	出	庭	29695
出軌	出	軌	28915
出借	出	借	28795
出書	出	書	26605
出嫁	出	嫁	26325
出戰	出	戰	23720
出息	出	息	20890
出神	出	神	20325
出招	出	招	19800
出勤	出	勤	17390
出人頭地	出	人頭地	16995
出氣	出	氣	16455
出神入化	出	神入化	16185
出其不意	出	其不意	15975
出使	出	使	14855
出馬	出	馬	14310
出家人	出	家人	13880
出診	出	診	13575
出險	出	險	13072
出主意	出	主意	12530
出師	出	師	12520
出獄	出	獄	12495
出籠	出	籠	11710
出奇制勝	出	奇制勝	10865
出土文物	出	土文物	9965
出生入死	出	生入死	9030
出醜	出	醜	8855
出港	出	港	8625
出遠門	出	遠門	7030
出殯	出	殯	6315
出風頭	出	風頭	5940
出爾反爾	出	爾反爾	5375
出巡	出	巡	4700
出言不遜	出	言不遜	4680
出浴	出	浴	4530
出賽	出	賽	4140
出超	出	超	3900
出清	出	清	3825
出口成章	出	口成章	3805
出淤泥而不染	出	淤泥而不染	3790
出列	出	列	3230
出人意表	出	人意表	3225
出此下策	出	此下策	3155
